Longitude,Latitude
-71.394997,17.746389
-71.6905,18.2397
-68.57611,18.11139
-73.74939728,18.19219971
-68.6085968,18.37639999
-69.97611,18.81639
-72.334442,18.538334
-71.73853333,18.71908333
-70.6602,18.9578
-70.46080017,19.0258007
-70.46330261,19.26169968
-72.4833,19.8167
